Structure Number,HWB Class,Kskew,K3D,Kshape (assumed),Slight,Moderate,Extensive,Complete,NBI Class,Dispersion
07043A002 01008,HWB19,0.9890134482067499,1.125,1.0,0.5,0.8901121033860749,1.223904142155853,1.891488219695409,502.0,0.6
09403 064 00913,HWB15,1.0,1.0166666666666666,1.0,0.75,0.7625,0.7625,1.1183333333333334,405.0,0.6
08700B227 00197,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
07663C001 12892,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,309.0,0.6
13540 064 01743,HWB17,0.881558824728657,1.125,1.0,0.25,0.34711378723690867,0.4462891550188826,0.6942275744738173,502.0,0.6
09711 064 01680,HWB22,0.7573482926309705,1.11,1.0,0.6,0.7565909443383396,0.9247222653024152,1.2609849072305659,605.0,0.6
07663A001 12892,HWB28,0.8408964152537145,1.0,1.0,0.8,0.8408964152537145,1.0090756983044573,1.4295239059313145,309.0,0.6
02374 01E 01229,HWB10,1.0,1.04125,1.0,0.6,0.937125,1.145375,1.5618750000000001,204.0,0.6
09711A064 01680,HWB22,0.7573482926309705,1.11,1.0,0.6,0.7565909443383396,0.9247222653024152,1.2609849072305659,605.0,0.6
13540A064 01743,HWB17,0.881558824728657,1.125,1.0,0.25,0.34711378723690867,0.4462891550188826,0.6942275744738173,502.0,0.6
07584A001 16445,HWB10,0.9520019889877593,1.11,1.0,0.6,0.9510499869987716,1.1623944285540544,1.5850833116646195,201.0,0.6
20213 001 13046,HWB23,0.8752396489642011,1.33,1.0,0.9,1.0476618598101488,1.2804756064346265,1.7461030996835814,601.0,0.6
08700A227 00196,HWB15,0.8620584814717586,1.025,1.0,0.6627074576314144,0.6627074576314144,0.6627074576314144,0.9719709378594078,402.0,0.6
20212 001 13046,HWB23,0.8752396489642011,1.33,1.0,0.9,1.0476618598101488,1.2804756064346265,1.7461030996835814,601.0,0.6
07718 001 13228,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,219.0,0.6
20571 001C12922,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,502.0,0.6
09712B064 01624,HWB22,0.9980955355534588,1.165,1.0,0.6,1.0465031690278015,1.2790594288117576,1.7441719483796694,605.0,0.6
00357 003 01143,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,312.0,0.6
09403A064 01140,HWB15,1.0,1.0083333333333333,1.0,0.75,0.75625,0.75625,1.1091666666666666,402.0,0.6
17077 064C01617,HWB4,0.8994537199739336,1.2,1.0,0.8,1.0793444639687204,1.2952133567624644,1.8348855887468245,101.0,0.6
13538 064 01780,HWB22,0.9594294416226972,1.11,1.0,0.6,0.9584700121810746,1.1714633482213135,1.597450020301791,605.0,0.6
20337 001 13200,HWB4,0.9306048591020997,1.2,1.0,0.8,1.1167258309225196,1.3400709971070235,1.8984339125682832,501.0,0.6
07629A001 13200,HWB10,0.9157895871571285,1.11,1.0,0.6,0.9148737975699714,1.118179085918854,1.5247896626166193,201.0,0.6
17076 064C01628,HWB4,0.9306048591020997,1.2,1.0,0.8,1.1167258309225196,1.3400709971070235,1.8984339125682832,101.0,0.6
13538A064 01780,HWB22,0.9629038656931372,1.11,1.0,0.6,0.9619409618274443,1.175705620011321,1.6032349363790734,605.0,0.6
09403C064C00910,HWB15,1.0,1.01,1.0,0.75,0.7575000000000001,0.7575000000000001,1.1110000000000002,402.0,0.6
20214 001 13147,HWB23,0.9723777946864669,1.165,1.0,0.9,1.0195381177287606,1.2461021438907074,1.699230196214601,601.0,0.6
20215 001 13147,HWB4,0.9157895871571285,1.2,1.0,0.8,1.0989475045885542,1.318737005506265,1.868210757800542,505.0,0.6
09059 123 01243,HWB10,0.9693774397962376,1.0825,1.0,0.6,0.9444159707214845,1.15428618643737,1.5740266178691409,201.0,0.6
13537 064 01811,HWB3,0.9987812824937321,1.2,1.0,0.8,1.1985375389924784,1.438245046790974,2.037513816287213,505.0,0.6
09285 001C13514,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,502.0,0.6
08965E227 00171,HWB17,0.9871018512723169,1.125,1.0,0.25,0.38867135393847474,0.49972031220661045,0.7773427078769495,502.0,0.6
09703 064 00869,HWB22,0.9779083576506724,1.11,1.0,0.6,0.9769304492930219,1.1940261046914713,1.6282174154883697,605.0,0.6
07569A001 16206,HWB10,0.9662196574781543,1.11,1.0,0.6,0.9652534378206762,1.1797542017808267,1.608755729701127,204.0,0.6
09704 064 00864,HWB22,0.9938251056373741,1.165,1.0,0.6,1.042025623260787,1.2735868728742952,1.7367093721013114,605.0,0.6
13533 064 01862,HWB22,0.9996953671089487,1.11,1.0,0.6,0.9986956717418399,1.2206280432400265,1.6644927862363998,605.0,0.6
21161 001 16343,HWB23,0.9105150040252173,1.33,1.0,0.9,1.0898864598181852,1.332083450888893,1.8164774330303088,602.0,0.6
02012 160 02691,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
13531 064 01912,HWB10,0.9987812824937321,1.11,1.0,0.6,0.9977825012112386,1.2195119459248471,1.662970835352064,205.0,0.6
09724 064 00828,HWB22,0.8258319199828126,1.165,1.0,0.6,0.865884768101979,1.0583036054579744,1.443141280169965,605.0,0.6
02013 160 02720,HWB10,1.0,1.165,1.0,0.6,1.0485,1.2815,1.7475,201.0,0.6
07639A001 15181,HWB10,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,204.0,0.6
08171N001 20050,HWB10,0.8408964152537145,1.11,1.0,0.6,0.8400555188384609,1.0267345230247857,1.4000925313974348,204.0,0.6
09327 069 01098,HWB17,0.999314532444402,1.125,1.0,0.25,0.3934800971499833,0.5059029820499785,0.7869601942999666,502.0,0.6
01162A016 01189,HWB10,0.8408964152537145,1.11,1.0,0.6,0.8400555188384609,1.0267345230247857,1.4000925313974348,202.0,0.6
08171S001 20050,HWB10,0.8408964152537145,1.11,1.0,0.6,0.8400555188384609,1.0267345230247857,1.4000925313974348,204.0,0.6
13528 064 01962,HWB10,0.9999238446783791,1.11,1.0,0.6,0.9989239208337009,1.2209070143523013,1.6648732013895013,205.0,0.6
07470B045 05695,HWB22,0.9871018512723169,1.165,1.0,0.6,1.0349762910590243,1.2649710224054742,1.724960485098374,605.0,0.6
07508A234 00010,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,205.0,0.6
13528A064C01963,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,505.0,0.6
16302 064 01982,HWB3,0.7573482926309705,1.2,1.0,0.8,0.9088179511571646,1.0905815413885975,1.5449905169671798,107.0,0.6
13527 064 02005,HWB22,0.9972571861702844,1.165,1.0,0.6,1.0456241596995433,1.2779850840772196,1.742706932832572,605.0,0.6
07562A001 13911,HWB17,0.9907710045452803,1.25,1.0,0.25,0.43346231448856015,0.5573086900567202,0.8669246289771203,502.0,0.6
07470C045 05674,HWB3,0.9828152554214186,1.2,1.0,0.8,1.1793783065057022,1.4152539678068425,2.0049431210596937,502.0,0.6
00805C035 07252,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
07164 01E 01386,HWB10,1.0,1.0235714285714286,1.0,0.6,0.9212142857142858,1.1259285714285716,1.5353571428571429,204.0,0.6
20239 001 13871,HWB19,1.0,1.125,1.0,0.5,0.9,1.2375,1.9124999999999999,502.0,0.6
13514F002 00694,HWB22,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,605.0,0.6
13523 064 02057,HWB22,1.0,1.165,1.0,0.6,1.0485,1.2815,1.7475,605.0,0.6
20240 001 13860,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
13522 064 02062,HWB22,1.0,1.165,1.0,0.6,1.0485,1.2815,1.7475,605.0,0.6
09600 01WC12352,HWB22,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,605.0,0.6
08170 001 20128,HWB17,0.9907710045452803,1.0833333333333333,1.0,0.25,0.3756673392234188,0.48300086471582415,0.7513346784468375,502.0,0.6
16188 064 02525,HWB17,0.893664092401218,1.015625,1.0,0.25,0.31766965784574547,0.4084324172302442,0.6353393156914909,505.0,0.6
09324 069 01064,HWB17,0.9850359010086873,1.125,1.0,0.25,0.38785788602217064,0.49867442488564795,0.7757157720443413,502.0,0.6
13521 064 02087,HWB22,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,605.0,0.6
20216 001 13652,HWB4,0.9987812824937321,1.2,1.0,0.8,1.1985375389924784,1.438245046790974,2.037513816287213,101.0,0.6
13514L002 00683,HWB17,1.0,1.25,1.0,0.25,0.4375,0.5625,0.875,502.0,0.6
07471A045 05655,HWB22,0.8752396489642011,1.11,1.0,0.6,0.8743644093152371,1.0686676113852898,1.457274015525395,605.0,0.6
09600E227 00026,HWB22,1.0,1.055,1.0,0.6,0.9495,1.1605,1.5825,605.0,0.6
09600C227C00022,HWB22,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,605.0,0.6
07640 001 15079,HWB10,0.8408964152537145,1.11,1.0,0.6,0.8400555188384609,1.0267345230247857,1.4000925313974348,204.0,0.6
13516G064C02119,HWB22,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,606.0,0.6
02163A002 00673,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
07640A001 15079,HWB10,0.855192201565923,1.066,1.0,0.6,0.8204713981823466,1.0027983755562015,1.367452330303911,204.0,0.6
09600W227 00026,HWB22,1.0,1.055,1.0,0.6,0.9495,1.1605,1.5825,605.0,0.6
13520 064 02112,HWB22,0.9987812824937321,1.165,1.0,0.6,1.0472221746946782,1.2799382135157178,1.7453702911577968,605.0,0.6
R2163A002 00659,HWB10,1.0,1.04125,1.0,0.6,0.937125,1.145375,1.5618750000000001,204.0,0.6
09600L227 00028,HWB22,1.0,1.055,1.0,0.6,0.9495,1.1605,1.5825,605.0,0.6
13514E002C00676,HWB22,0.9996953671089487,1.0825,1.0,0.6,0.9739532114058933,1.1903872583849808,1.6232553523431554,602.0,0.6
13514H002 00660,HWB3,0.7071067811865476,1.2,1.0,0.8,0.848528137423857,1.0182337649086284,1.442497833620557,107.0,0.6
13507 064 02475,HWB3,0.9987812824937321,1.2,1.0,0.8,1.1985375389924784,1.438245046790974,2.037513816287213,505.0,0.6
09831 171 00264,HWB3,0.9723777946864669,1.2,1.0,0.8,1.1668533536237602,1.4002240243485122,1.9836507011603923,502.0,0.6
13507B064C02479,HWB22,1.0,1.0471428571428572,1.0,0.6,0.9424285714285715,1.151857142857143,1.5707142857142857,606.0,0.6
13507A064 02475,HWB3,0.9987812824937321,1.2,1.0,0.8,1.1985375389924784,1.438245046790974,2.037513816287213,505.0,0.6
13514B002C00672,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,505.0,0.6
13516A064 02159,HWB22,0.855192201565923,1.11,1.0,0.6,0.8543370093643572,1.0441896781119921,1.423895015607262,605.0,0.6
17425 162 01153,HWB23,0.9157895871571285,1.33,1.0,0.9,1.096200135827083,1.3398001660108791,1.8270002263784717,605.0,0.6
08966 227 00081,HWB10,1.0,1.0366666666666666,1.0,0.6,0.9329999999999999,1.1403333333333334,1.555,205.0,0.6
13516F064C02138,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,506.0,0.6
13514I064 02224,HWB3,0.9662196574781543,1.2,1.0,0.8,1.1594635889737852,1.3913563067685422,1.9710881012554347,107.0,0.6
08966R227 00101,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,105.0,0.6
07471B045 05638,HWB22,0.8876996978746371,1.165,1.0,0.6,0.9307531332215571,1.1375871628263476,1.5512552220359284,602.0,0.6
13516D064C02159,HWB22,1.0,1.0471428571428572,1.0,0.6,0.9424285714285715,1.151857142857143,1.5707142857142857,606.0,0.6
13516 002 00582,HWB22,0.996266104834106,1.0471428571428572,1.0,0.6,0.9389096419415139,1.1475562290396282,1.5648494032358564,605.0,0.6
13516C064C02151,HWB22,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,606.0,0.6
13514D002C00664,HWB3,0.9439314192187734,1.2,1.0,0.8,1.1327177030625282,1.3592612436750338,1.9256200952062976,107.0,0.6
13514C064 02271,HWB3,0.8620584814717586,1.2,1.0,0.8,1.0344701777661103,1.2413642133193323,1.7585993022023876,107.0,0.6
0M407 001 20205,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,219.0,0.6
07642 236 00783,HWB10,0.9629038656931372,1.0825,1.0,0.6,0.9381090911515391,1.1465777780741033,1.5635151519192314,204.0,0.6
16055 064 02434,HWB17,0.8687402259725124,1.125,1.0,0.25,0.3420664639766767,0.43979973939858447,0.6841329279533535,502.0,0.6
07641 236 00768,HWB10,0.9439314192187734,1.11,1.0,0.6,0.9429874877995548,1.1525402628661225,1.5716458129992579,204.0,0.6
16055A064 02433,HWB17,0.8687402259725124,1.125,1.0,0.25,0.3420664639766767,0.43979973939858447,0.6841329279533535,502.0,0.6
09623 171C00242,HWB22,0.7573482926309705,1.165,1.0,0.6,0.7940796848235726,0.9705418370065888,1.323466141372621,605.0,0.6
09555 064 02632,HWB1,0.8752396489642011,1.0113636363636365,1.0,0.4,0.44259277703303357,0.6196298878462471,0.7966669986594604,605.0,0.6
07644A001 14821,HWB10,0.9999238446783791,1.11,1.0,0.6,0.9989239208337009,1.2209070143523013,1.6648732013895013,204.0,0.6
08705C069C01015,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
08705B069C01015,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
00580 01E 01787,HWB10,1.0,1.0366666666666666,1.0,0.6,0.9329999999999999,1.1403333333333334,1.555,204.0,0.6
08705 069 01015,HWB17,1.0,1.0625,1.0,0.25,0.37187499999999996,0.478125,0.7437499999999999,501.0,0.6
08705A069 01015,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
07549 001C14218,HWB10,0.9828152554214186,1.0825,1.0,0.6,0.957507762594317,1.1702872653930543,1.5958462709905283,204.0,0.6
08167 001 20344,HWB17,0.9999238446783791,1.0833333333333333,1.0,0.25,0.3791377911072187,0.48746287428070983,0.7582755822144374,502.0,0.6
09358 069 01005,HWB17,0.9907710045452803,1.0833333333333333,1.0,0.25,0.3756673392234188,0.48300086471582415,0.7513346784468375,502.0,0.6
09666 123 01115,HWB22,0.9779083576506724,1.11,1.0,0.6,0.9769304492930219,1.1940261046914713,1.6282174154883697,605.0,0.6
09667 064 02327,HWB22,0.9980955355534588,1.165,1.0,0.6,1.0465031690278015,1.2790594288117576,1.7441719483796694,605.0,0.6
08704A069 00992,HWB10,0.9396529108447048,1.066,1.0,0.6,0.9015030026644099,1.101837003256501,1.5025050044406831,201.0,0.6
08704 069 00992,HWB17,1.0,1.0625,1.0,0.25,0.37187499999999996,0.478125,0.7437499999999999,501.0,0.6
39C149173000001,HWB22,0.9629038656931372,1.165,1.0,0.6,1.0096047031792545,1.2339613038857555,1.6826745052987573,602.0,0.6
21238 163 01391,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
01802C161 00550,HWB17,0.9050701874932087,1.125,1.0,0.25,0.3563713863254509,0.4581917824184369,0.7127427726509018,501.0,0.6
07031A068 00225,HWB17,0.9439314192187734,1.125,1.0,0.25,0.37167299631739203,0.4778652809795041,0.7433459926347841,501.0,0.6
01994 068 00224,HWB10,0.9480474915842386,1.066,1.0,0.6,0.9095567634259186,1.1116804886316785,1.5159279390431977,201.0,0.6
07999 068 00226,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
07999C068 00243,HWB17,0.9396529108447048,1.25,1.0,0.25,0.41109814849455834,0.5285547623501464,0.8221962969891167,501.0,0.6
08638 069 00959,HWB15,1.0,1.0166666666666666,1.0,0.75,0.7625,0.7625,1.1183333333333334,402.0,0.6
08638A069 00959,HWB15,1.0,1.0166666666666666,1.0,0.75,0.7625,0.7625,1.1183333333333334,402.0,0.6
08251N001 20534,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,201.0,0.6
09728 064 00640,HWB3,0.9972571861702844,1.2,1.0,0.8,1.1967086234043411,1.4360503480852094,2.0344046597873797,505.0,0.6
09728A064 00640,HWB3,0.9951221375999885,1.2,1.0,0.8,1.194146565119986,1.4329758781439832,2.0300491607039763,505.0,0.6
08251S001 20534,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,201.0,0.6
08852 001C14683,HWB17,1.0,1.0833333333333333,1.0,0.25,0.3791666666666666,0.4875,0.7583333333333332,502.0,0.6
08402 123 01041,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
08401B068C00037,HWB10,0.9850359010086873,1.0825,1.0,0.6,0.9596712265577136,1.1729314991260946,1.5994520442628561,204.0,0.6
01771A211 00145,HWB22,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,605.0,0.6
08250 001 20705,HWB17,1.0,1.0833333333333333,1.0,0.25,0.3791666666666666,0.4875,0.7583333333333332,502.0,0.6
09734A064 00584,HWB3,0.9306048591020997,1.2,1.0,0.8,1.1167258309225196,1.3400709971070235,1.8984339125682832,505.0,0.6
08077 162 01004,HWB17,0.9157895871571285,1.0625,1.0,0.25,0.3405592527240572,0.43786189635950207,0.6811185054481144,502.0,0.6
09734 064 00584,HWB3,0.9352110495173781,1.2,1.0,0.8,1.1222532594208536,1.3467039113050243,1.907830541015451,505.0,0.6
04063 200 04085,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,122.0,0.6
21434 200 04043,HWB19,0.8408964152537145,1.25,1.0,0.5,0.8408964152537146,1.1562325709738577,1.7869048824141431,501.0,0.6
20861 231 02210,HWB16,0.9306048591020997,1.33,1.0,0.9,1.1139340163452134,1.361474908866372,1.856556693908689,402.0,0.6
08249 001F20906,HWB10,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,204.0,0.6
08248 001 20906,HWB17,1.0,1.0833333333333333,1.0,0.25,0.3791666666666666,0.4875,0.7583333333333332,502.0,0.6
07032A002 00355,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,107.0,0.6
09735A064 00514,HWB10,0.9890134482067499,1.11,1.0,0.6,0.9880244347585433,1.2075854202604417,1.6467073912642387,205.0,0.6
09735 064 00514,HWB10,0.9951221375999885,1.11,1.0,0.6,0.9941270154623886,1.2150441300095862,1.6568783591039808,205.0,0.6
09744 069 00846,HWB3,0.9752212653009334,1.2,1.0,0.8,1.1702655183611201,1.4043186220333441,1.9894513812139043,502.0,0.6
02061 01E 02203,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,309.0,0.6
04272 211 00073,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
09554 171 00038,HWB22,0.9890134482067499,1.0825,1.0,0.6,0.9635463519154261,1.1776677634521875,1.6059105865257102,602.0,0.6
02061A01E 02203,HWB17,0.8876996978746371,1.0277777777777777,1.0,0.25,0.31932530798545966,0.41056111026701964,0.6386506159709193,502.0,0.6
09564 140 04870,HWB17,1.0,1.25,1.0,0.25,0.4375,0.5625,0.875,502.0,0.6
01949 01E 00597,HWB10,1.0,1.165,1.0,0.6,1.0485,1.2815,1.7475,201.0,0.6
00196A045 05393,HWB3,0.9306048591020997,1.2,1.0,0.8,1.1167258309225196,1.3400709971070235,1.8984339125682832,119.0,0.6
08246N001 21039,HWB10,0.9629038656931372,1.0825,1.0,0.6,0.9381090911515391,1.1465777780741033,1.5635151519192314,204.0,0.6
08246S001 21039,HWB10,0.9629038656931372,1.0825,1.0,0.6,0.9381090911515391,1.1465777780741033,1.5635151519192314,204.0,0.6
09669A171C00033,HWB23,1.0,1.0471428571428572,1.0,0.9,0.9424285714285715,1.151857142857143,1.5707142857142857,605.0,0.6
09668 171 00011,HWB10,0.9890134482067499,1.11,1.0,0.6,0.9880244347585433,1.2075854202604417,1.6467073912642387,205.0,0.6
09670A01EC00551,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,201.0,0.6
17124 000000000,HWB4,0.9907710045452803,1.2,1.0,0.8,1.1889252054543364,1.4267102465452037,2.021172849272372,105.0,0.6
08245N001 21092,HWB10,0.9352110495173781,1.11,1.0,0.6,0.9342758384678608,1.1418926914607188,1.5571263974464347,201.0,0.6
02008A01E 00443,HWB4,0.9693774397962376,1.2,1.0,0.8,1.163252927755485,1.395903513306582,1.9775299771843247,505.0,0.6
16926 01E 00440,HWB19,0.9972571861702844,1.25,1.0,0.5,0.9972571861702845,1.3712286309841413,2.119171520611854,502.0,0.6
08245S001 21092,HWB10,0.9306048591020997,1.11,1.0,0.6,0.9296742542429977,1.136268532963664,1.5494570904049962,201.0,0.6
17082 01EC00450,HWB4,0.9871018512723169,1.2,1.0,0.8,1.18452222152678,1.4214266658321362,2.013687776595526,105.0,0.6
00444B045 05368,HWB3,0.9306048591020997,1.2,1.0,0.8,1.1167258309225196,1.3400709971070235,1.8984339125682832,502.0,0.6
18016 162 00890,HWB23,1.0,1.33,1.0,0.9,1.197,1.4630000000000003,1.995,605.0,0.6
17424 162 00890,HWB19,0.8017403630144483,1.25,1.0,0.5,0.8017403630144483,1.1023929991448664,1.7036982714057025,502.0,0.6
21163 231 02115,HWB4,0.9306048591020997,1.2,1.0,0.8,1.1167258309225196,1.3400709971070235,1.8984339125682832,302.0,0.6
08076 162 00888,HWB10,0.8752396489642011,1.11,1.0,0.6,0.8743644093152371,1.0686676113852898,1.457274015525395,204.0,0.6
16553 002C00280,HWB22,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,606.0,0.6
00409B003 00682,HWB22,0.9923748047044564,1.11,1.0,0.6,0.991382429899752,1.2116896365441414,1.65230404983292,602.0,0.6
00409 003 00676,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,111.0,0.6
21162 231 02095,HWB4,0.9923748047044564,1.2,1.0,0.8,1.1908497656453476,1.4290197187744171,2.0244446015970907,501.0,0.6
08243 001 21205,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,204.0,0.6
04059 200 03793,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
09736 064 00430,HWB15,0.8994537199739336,1.025,1.0,0.6914550472299614,0.6914550472299614,0.6914550472299614,1.0141340692706102,406.0,0.6
04444 140 04407,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,101.0,0.6
04445 140 04468,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,101.0,0.6
16378 069 00746,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
09737 064 00410,HWB22,1.0,1.055,1.0,0.6,0.9495,1.1605,1.5825,602.0,0.6
01185A003 00400,HWB10,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,204.0,0.6
R7026A059 00182,HWB10,1.0,1.0194117647058825,1.0,0.6,0.9174705882352943,1.1213529411764709,1.5291176470588237,201.0,0.6
09737A064 00410,HWB22,1.0,1.0471428571428572,1.0,0.6,0.9424285714285715,1.151857142857143,1.5707142857142857,602.0,0.6
R7025B002C00202,HWB10,1.0,1.055,1.0,0.6,0.9495,1.1605,1.5825,204.0,0.6
09738 064 00382,HWB10,0.9208952688316006,1.11,1.0,0.6,0.919974373562769,1.1244131232433845,1.5332906226046152,205.0,0.6
08242 001 21456,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,204.0,0.6
09738A064 00382,HWB10,0.8481390218228678,1.11,1.0,0.6,0.847290882801045,1.0355777456457218,1.4121514713350751,205.0,0.6
16376 069 00321,HWB3,0.9662196574781543,1.2,1.0,0.8,1.1594635889737852,1.3913563067685422,1.9710881012554347,501.0,0.6
02052A069 00303,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
08864A069 00706,HWB15,0.9693774397962376,1.0166666666666666,1.0,0.7391502978446312,0.7391502978446312,0.7391502978446312,1.084087103505459,402.0,0.6
02237A01E 00262,HWB3,0.7573482926309705,1.2,1.0,0.8,0.9088179511571646,1.0905815413885975,1.5449905169671798,302.0,0.6
07981A002 00182,HWB3,0.9050701874932087,1.2,1.0,0.8,1.0860842249918503,1.3033010699902203,1.8463431824861456,107.0,0.6
00587C035 06761,HWB10,0.9306048591020997,1.11,1.0,0.6,0.9296742542429977,1.136268532963664,1.5494570904049962,204.0,0.6
21629 026 00160,HWB4,0.8687402259725124,1.2,1.0,0.8,1.042488271167015,1.2509859254004179,1.7722300609839254,502.0,0.6
09460 069 00392,HWB17,1.0,1.0625,1.0,0.25,0.37187499999999996,0.478125,0.7437499999999999,502.0,0.6
09942 069 00683,HWB3,0.996266104834106,1.2,1.0,0.8,1.1955193258009271,1.4346231909611125,2.0323828538615762,502.0,0.6
04289A212 00264,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
18849 161 00263,HWB19,1.0,1.25,1.0,0.5,1.0,1.375,2.125,505.0,0.6
02743 01E 02467,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,312.0,0.6
17945 069 00461,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,506.0,0.6
09793 161 00234,HWB17,0.9520019889877593,1.125,1.0,0.25,0.3748507831639302,0.48195100692505316,0.7497015663278604,501.0,0.6
01830 01E 02481,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
09941 069 00658,HWB17,0.9951221375999885,1.25,1.0,0.25,0.43536593519999495,0.5597562023999935,0.8707318703999899,502.0,0.6
08252 212 00241,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,204.0,0.6
17960 069 00563,HWB4,0.9520019889877593,1.2,1.0,0.8,1.1424023867853113,1.3708828641423734,1.942084057535029,319.0,0.6
17961 069 00541,HWB4,0.9520019889877593,1.2,1.0,0.8,1.1424023867853113,1.3708828641423734,1.942084057535029,319.0,0.6
17474 069 00572,HWB4,0.9951221375999885,1.2,1.0,0.8,1.194146565119986,1.4329758781439832,2.0300491607039763,506.0,0.6
08241N001 21697,HWB10,0.9520019889877593,1.11,1.0,0.6,0.9510499869987716,1.1623944285540544,1.5850833116646195,204.0,0.6
17962 069 00562,HWB4,0.9923748047044564,1.2,1.0,0.8,1.1908497656453476,1.4290197187744171,2.0244446015970907,319.0,0.6
08241S001 21697,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
17473 069 00609,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
09739 064C00332,HWB15,0.9972571861702844,1.025,1.0,0.75,0.766641461868406,0.766641461868406,1.1244074774069956,406.0,0.6
08240N001 21720,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
08240S001 21720,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
08239N001 21739,HWB10,0.8620584814717586,1.11,1.0,0.6,0.861196422990287,1.0525734058770173,1.435327371650478,204.0,0.6
08239S001 21739,HWB10,0.893664092401218,1.11,1.0,0.6,0.8927704283088169,1.0911638568218873,1.4879507138480281,204.0,0.6
06767A026 00098,HWB17,1.0,1.25,1.0,0.25,0.4375,0.5625,0.875,505.0,0.6
08238N001 21785,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,201.0,0.6
